#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C03: Longmire (Disc), WA
#	SNOW COURSE/AERIAL MARKER 21A10: Schreibers Meadow, WA
#	SNOTEL 791: Stevens Pass, WA
#	SNOW COURSE/AERIAL MARKER 21B08: Tunnel Avenue, WA
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Depth               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent    Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Air Temperature Maximum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 22, 2022 11:37:03 PM GMT-08:00
#
Date,Station Id,Station Name,Elevation (ft),Latitude,Longitude,Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF)
1981-07-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-07-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-08-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-09-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-10-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1981-11-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.1,,
1981-11-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.1,,
1981-11-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.2,,
1981-11-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.3,,
1981-11-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.3,,
1981-11-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.6,,
1981-11-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.9,,
1981-11-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.9,,
1981-11-18,791,Stevens Pass,3950,47.74607,-121.09288,,1.5,,
1981-11-19,791,Stevens Pass,3950,47.74607,-121.09288,,1.5,,
1981-11-20,791,Stevens Pass,3950,47.74607,-121.09288,,1.8,,
1981-11-21,791,Stevens Pass,3950,47.74607,-121.09288,,2.1,,
1981-11-22,791,Stevens Pass,3950,47.74607,-121.09288,,2.1,,
1981-11-23,791,Stevens Pass,3950,47.74607,-121.09288,,2.1,,
1981-11-24,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-25,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-26,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-27,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-28,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-29,791,Stevens Pass,3950,47.74607,-121.09288,,2.4,,
1981-11-30,791,Stevens Pass,3950,47.74607,-121.09288,,3.0,,
1981-12-01,791,Stevens Pass,3950,47.74607,-121.09288,,4.2,,
1981-12-02,791,Stevens Pass,3950,47.74607,-121.09288,,5.6,,
1981-12-03,791,Stevens Pass,3950,47.74607,-121.09288,,5.6,,
1981-12-04,791,Stevens Pass,3950,47.74607,-121.09288,,6.0,,
1981-12-05,791,Stevens Pass,3950,47.74607,-121.09288,,6.3,,
1981-12-06,791,Stevens Pass,3950,47.74607,-121.09288,,6.8,,
1981-12-07,791,Stevens Pass,3950,47.74607,-121.09288,,7.1,,
1981-12-08,791,Stevens Pass,3950,47.74607,-121.09288,,7.4,,
1981-12-09,791,Stevens Pass,3950,47.74607,-121.09288,,7.5,,
1981-12-10,791,Stevens Pass,3950,47.74607,-121.09288,,7.7,,
1981-12-11,791,Stevens Pass,3950,47.74607,-121.09288,,8.6,,
1981-12-12,791,Stevens Pass,3950,47.74607,-121.09288,,8.6,,
1981-12-13,791,Stevens Pass,3950,47.74607,-121.09288,,8.9,,
1981-12-14,791,Stevens Pass,3950,47.74607,-121.09288,,9.5,,
1981-12-15,791,Stevens Pass,3950,47.74607,-121.09288,,10.1,,
1981-12-16,791,Stevens Pass,3950,47.74607,-121.09288,,10.7,,
1981-12-17,791,Stevens Pass,3950,47.74607,-121.09288,,10.8,,
1981-12-18,791,Stevens Pass,3950,47.74607,-121.09288,,10.7,,
1981-12-19,791,Stevens Pass,3950,47.74607,-121.09288,,11.3,,
1981-12-20,791,Stevens Pass,3950,47.74607,-121.09288,,11.9,,
1981-12-21,791,Stevens Pass,3950,47.74607,-121.09288,,11.9,,
1981-12-22,791,Stevens Pass,3950,47.74607,-121.09288,,11.9,,
1981-12-23,791,Stevens Pass,3950,47.74607,-121.09288,,11.9,,
1981-12-24,791,Stevens Pass,3950,47.74607,-121.09288,,12.2,,
1981-12-25,791,Stevens Pass,3950,47.74607,-121.09288,,12.8,,
1981-12-26,791,Stevens Pass,3950,47.74607,-121.09288,,13.4,,
1981-12-27,791,Stevens Pass,3950,47.74607,-121.09288,,13.7,,
1981-12-28,791,Stevens Pass,3950,47.74607,-121.09288,,14.0,,
1981-12-29,791,Stevens Pass,3950,47.74607,-121.09288,,14.3,,
1981-12-30,791,Stevens Pass,3950,47.74607,-121.09288,,14.3,,
1981-12-31,791,Stevens Pass,3950,47.74607,-121.09288,,14.3,,
1982-01-01,791,Stevens Pass,3950,47.74607,-121.09288,,14.6,,
1982-01-02,791,Stevens Pass,3950,47.74607,-121.09288,,14.9,,
1982-01-03,791,Stevens Pass,3950,47.74607,-121.09288,,15.0,,
1982-01-04,791,Stevens Pass,3950,47.74607,-121.09288,,15.1,,
1982-01-05,791,Stevens Pass,3950,47.74607,-121.09288,,15.3,,
1982-01-06,791,Stevens Pass,3950,47.74607,-121.09288,,15.7,,
1982-01-07,791,Stevens Pass,3950,47.74607,-121.09288,,15.7,,
1982-01-08,791,Stevens Pass,3950,47.74607,-121.09288,,15.9,,
1982-01-09,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,,
1982-01-10,791,Stevens Pass,3950,47.74607,-121.09288,,16.5,,
1982-01-11,791,Stevens Pass,3950,47.74607,-121.09288,,16.6,,
1982-01-12,791,Stevens Pass,3950,47.74607,-121.09288,,16.8,,
1982-01-13,791,Stevens Pass,3950,47.74607,-121.09288,,16.8,,
1982-01-14,791,Stevens Pass,3950,47.74607,-121.09288,,17.1,,
1982-01-15,791,Stevens Pass,3950,47.74607,-121.09288,,18.0,,
1982-01-16,791,Stevens Pass,3950,47.74607,-121.09288,,18.5,,
1982-01-17,791,Stevens Pass,3950,47.74607,-121.09288,,19.1,,
1982-01-18,791,Stevens Pass,3950,47.74607,-121.09288,,20.0,,
1982-01-19,791,Stevens Pass,3950,47.74607,-121.09288,,20.0,,
1982-01-20,791,Stevens Pass,3950,47.74607,-121.09288,,20.0,,
1982-01-21,791,Stevens Pass,3950,47.74607,-121.09288,,20.0,,
1982-01-22,791,Stevens Pass,3950,47.74607,-121.09288,,26.2,,
1982-01-23,791,Stevens Pass,3950,47.74607,-121.09288,,26.2,,
1982-01-24,791,Stevens Pass,3950,47.74607,-121.09288,,26.2,,
1982-01-25,791,Stevens Pass,3950,47.74607,-121.09288,,26.2,,
1982-01-26,791,Stevens Pass,3950,47.74607,-121.09288,,26.2,,
1982-01-27,791,Stevens Pass,3950,47.74607,-121.09288,,27.1,,
1982-01-28,791,Stevens Pass,3950,47.74607,-121.09288,,27.1,,
1982-01-29,791,Stevens Pass,3950,47.74607,-121.09288,,27.1,,
1982-01-30,791,Stevens Pass,3950,47.74607,-121.09288,,27.7,,
1982-01-31,791,Stevens Pass,3950,47.74607,-121.09288,,28.6,,
1982-02-01,791,Stevens Pass,3950,47.74607,-121.09288,,29.2,,
1982-02-02,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-03,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-04,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-05,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-06,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-07,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-08,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-09,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-10,791,Stevens Pass,3950,47.74607,-121.09288,,29.5,,
1982-02-11,791,Stevens Pass,3950,47.74607,-121.09288,,29.8,,
1982-02-12,791,Stevens Pass,3950,47.74607,-121.09288,,30.4,,
1982-02-13,791,Stevens Pass,3950,47.74607,-121.09288,,31.3,,
1982-02-14,791,Stevens Pass,3950,47.74607,-121.09288,,33.0,,
1982-02-15,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,,
1982-02-16,791,Stevens Pass,3950,47.74607,-121.09288,,33.1,,
1982-02-17,791,Stevens Pass,3950,47.74607,-121.09288,,33.1,,
1982-02-18,791,Stevens Pass,3950,47.74607,-121.09288,,32.8,,
1982-02-19,791,Stevens Pass,3950,47.74607,-121.09288,,33.2,,
1982-02-20,791,Stevens Pass,3950,47.74607,-121.09288,,33.6,,
1982-02-21,791,Stevens Pass,3950,47.74607,-121.09288,,33.9,,
1982-02-22,791,Stevens Pass,3950,47.74607,-121.09288,,34.0,,
1982-02-23,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,,
1982-02-24,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,,
1982-02-25,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,,
1982-02-26,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,,
1982-02-27,791,Stevens Pass,3950,47.74607,-121.09288,,34.0,,
1982-02-28,791,Stevens Pass,3950,47.74607,-121.09288,,34.0,,
1982-03-01,791,Stevens Pass,3950,47.74607,-121.09288,,34.0,,
1982-03-02,791,Stevens Pass,3950,47.74607,-121.09288,,34.3,,
1982-03-03,791,Stevens Pass,3950,47.74607,-121.09288,,34.6,,
1982-03-04,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,,
1982-03-05,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,,
1982-03-06,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,,
1982-03-07,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,,
1982-03-08,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,,
1982-03-09,791,Stevens Pass,3950,47.74607,-121.09288,,35.4,,
1982-03-10,791,Stevens Pass,3950,47.74607,-121.09288,,37.5,,
1982-03-11,791,Stevens Pass,3950,47.74607,-121.09288,,36.8,,
1982-03-12,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-13,791,Stevens Pass,3950,47.74607,-121.09288,,37.2,,
1982-03-14,791,Stevens Pass,3950,47.74607,-121.09288,,37.3,,
1982-03-15,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-16,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-17,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-18,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-19,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-20,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-21,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-22,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-23,791,Stevens Pass,3950,47.74607,-121.09288,,36.7,,
1982-03-24,791,Stevens Pass,3950,47.74607,-121.09288,,36.6,,
1982-03-25,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-26,791,Stevens Pass,3950,47.74607,-121.09288,,37.2,,
1982-03-27,791,Stevens Pass,3950,47.74607,-121.09288,,37.0,,
1982-03-28,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-29,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-30,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-03-31,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-04-01,791,Stevens Pass,3950,47.74607,-121.09288,,37.0,,
1982-04-02,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-04-03,791,Stevens Pass,3950,47.74607,-121.09288,,37.3,,
1982-04-04,791,Stevens Pass,3950,47.74607,-121.09288,,37.2,,
1982-04-05,791,Stevens Pass,3950,47.74607,-121.09288,,37.2,,
1982-04-06,791,Stevens Pass,3950,47.74607,-121.09288,,37.5,,
1982-04-07,791,Stevens Pass,3950,47.74607,-121.09288,,37.2,,
1982-04-08,791,Stevens Pass,3950,47.74607,-121.09288,,37.5,,
1982-04-09,791,Stevens Pass,3950,47.74607,-121.09288,,37.5,,
1982-04-10,791,Stevens Pass,3950,47.74607,-121.09288,,37.8,,
1982-04-11,791,Stevens Pass,3950,47.74607,-121.09288,,37.8,,
1982-04-12,791,Stevens Pass,3950,47.74607,-121.09288,,38.2,,
1982-04-13,791,Stevens Pass,3950,47.74607,-121.09288,,38.7,,
1982-04-14,791,Stevens Pass,3950,47.74607,-121.09288,,38.3,,
1982-04-15,791,Stevens Pass,3950,47.74607,-121.09288,,37.8,,
1982-04-16,791,Stevens Pass,3950,47.74607,-121.09288,,37.9,,
1982-04-17,791,Stevens Pass,3950,47.74607,-121.09288,,37.5,,
1982-04-18,791,Stevens Pass,3950,47.74607,-121.09288,,38.1,,
1982-04-19,791,Stevens Pass,3950,47.74607,-121.09288,,38.4,,
1982-04-20,791,Stevens Pass,3950,47.74607,-121.09288,,38.4,,
1982-04-21,791,Stevens Pass,3950,47.74607,-121.09288,,38.5,,
1982-04-22,791,Stevens Pass,3950,47.74607,-121.09288,,39.0,,
1982-04-23,791,Stevens Pass,3950,47.74607,-121.09288,,38.7,,
1982-04-24,791,Stevens Pass,3950,47.74607,-121.09288,,38.4,,
1982-04-25,791,Stevens Pass,3950,47.74607,-121.09288,,38.1,,
1982-04-26,791,Stevens Pass,3950,47.74607,-121.09288,,37.3,,
1982-04-27,791,Stevens Pass,3950,47.74607,-121.09288,,36.9,,
1982-04-28,791,Stevens Pass,3950,47.74607,-121.09288,,36.4,,
1982-04-29,791,Stevens Pass,3950,47.74607,-121.09288,,36.8,,
1982-04-30,791,Stevens Pass,3950,47.74607,-121.09288,,36.7,,
1982-05-01,791,Stevens Pass,3950,47.74607,-121.09288,,36.4,,
1982-05-02,791,Stevens Pass,3950,47.74607,-121.09288,,36.1,,
1982-05-03,791,Stevens Pass,3950,47.74607,-121.09288,,35.8,,
1982-05-04,791,Stevens Pass,3950,47.74607,-121.09288,,36.0,,
1982-05-05,791,Stevens Pass,3950,47.74607,-121.09288,,35.8,,
1982-05-06,791,Stevens Pass,3950,47.74607,-121.09288,,35.5,,
1982-05-07,791,Stevens Pass,3950,47.74607,-121.09288,,35.0,,
1982-05-08,791,Stevens Pass,3950,47.74607,-121.09288,,34.9,,
1982-05-09,791,Stevens Pass,3950,47.74607,-121.09288,,34.6,,
1982-05-10,791,Stevens Pass,3950,47.74607,-121.09288,,34.3,,
1982-05-11,791,Stevens Pass,3950,47.74607,-121.09288,,34.0,,
1982-05-12,791,Stevens Pass,3950,47.74607,-121.09288,,32.8,,
1982-05-13,791,Stevens Pass,3950,47.74607,-121.09288,,32.5,,
1982-05-14,791,Stevens Pass,3950,47.74607,-121.09288,,31.9,,
1982-05-15,791,Stevens Pass,3950,47.74607,-121.09288,,31.3,,
1982-05-16,791,Stevens Pass,3950,47.74607,-121.09288,,29.8,,
1982-05-17,791,Stevens Pass,3950,47.74607,-121.09288,,29.2,,
1982-05-18,791,Stevens Pass,3950,47.74607,-121.09288,,28.6,,
1982-05-19,791,Stevens Pass,3950,47.74607,-121.09288,,28.3,,
1982-05-20,791,Stevens Pass,3950,47.74607,-121.09288,,27.7,,
1982-05-21,791,Stevens Pass,3950,47.74607,-121.09288,,26.8,,
1982-05-22,791,Stevens Pass,3950,47.74607,-121.09288,,25.6,,
1982-05-23,791,Stevens Pass,3950,47.74607,-121.09288,,25.0,,
1982-05-24,791,Stevens Pass,3950,47.74607,-121.09288,,24.1,,
1982-05-25,791,Stevens Pass,3950,47.74607,-121.09288,,23.3,,
1982-05-26,791,Stevens Pass,3950,47.74607,-121.09288,,22.0,,
1982-05-27,791,Stevens Pass,3950,47.74607,-121.09288,,21.6,,
1982-05-28,791,Stevens Pass,3950,47.74607,-121.09288,,21.1,,
1982-05-29,791,Stevens Pass,3950,47.74607,-121.09288,,20.8,,
1982-05-30,791,Stevens Pass,3950,47.74607,-121.09288,,19.8,,
1982-05-31,791,Stevens Pass,3950,47.74607,-121.09288,,19.0,,
1982-06-01,791,Stevens Pass,3950,47.74607,-121.09288,,17.8,,
1982-06-02,791,Stevens Pass,3950,47.74607,-121.09288,,17.1,,
1982-06-03,791,Stevens Pass,3950,47.74607,-121.09288,,16.6,,
1982-06-04,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,,
1982-06-05,791,Stevens Pass,3950,47.74607,-121.09288,,16.1,,
1982-06-06,791,Stevens Pass,3950,47.74607,-121.09288,,15.8,,
1982-06-07,791,Stevens Pass,3950,47.74607,-121.09288,,15.2,,
1982-06-08,791,Stevens Pass,3950,47.74607,-121.09288,,14.6,,
1982-06-09,791,Stevens Pass,3950,47.74607,-121.09288,,13.4,,
1982-06-10,791,Stevens Pass,3950,47.74607,-121.09288,,10.8,,
1982-06-11,791,Stevens Pass,3950,47.74607,-121.09288,,10.8,,
1982-06-12,791,Stevens Pass,3950,47.74607,-121.09288,,9.2,,
1982-06-13,791,Stevens Pass,3950,47.74607,-121.09288,,8.3,,
1982-06-14,791,Stevens Pass,3950,47.74607,-121.09288,,7.7,,
1982-06-15,791,Stevens Pass,3950,47.74607,-121.09288,,6.5,,
1982-06-16,791,Stevens Pass,3950,47.74607,-121.09288,,4.8,,
1982-06-17,791,Stevens Pass,3950,47.74607,-121.09288,,3.0,,
